image_number,nuclei_object_number,center_x,center_y,major_axis_length,minor_axis_length,orientation
16,1,695.4254484542666,21.75072770601204,17.395154830688288,23.383798438809915,-290.9120020686143
16,5,1051.3912901187855,225.04647122434878,23.3550246846223,33.218327564933425,24.745060595567228
16,6,746.072878432062,271.4095613433512,25.760289750489427,46.240410915907454,-38.32950603484609
16,7,163.25139193173848,289.56075269239363,48.46125831830119,69.52956828850759,-287.0716476306586
16,9,382.2186215770033,322.771861179758,38.6714316643411,85.64947733948709,41.206804239800405
16,10,690.7215911351186,347.10664335229,33.51543527966168,68.92064898388954,-312.0832790955164
16,12,375.8746205484561,402.53664437343,29.178323333609196,36.512720845908056,27.204294331379806
16,13,807.7086964109485,413.59181074770925,12.135734779934161,37.26119647979229,-311.7104989266852
16,14,812.8676256717415,515.5219319848204,36.563903671346964,57.970879425701575,-48.22690023017857
16,15,141.6131216437735,502.89157831399,17.247731963841137,31.195194520986924,27.453207539277244
16,16,1002.3125226465855,481.29013162166785,15.53641433836602,19.4781204483106,-298.119596355025
16,17,538.0476959062846,563.4172185149728,56.12453095984058,58.18187037274844,-298.78874409178167
16,18,982.6594534215719,589.522244186629,19.687058912569082,21.847588606099045,-14.680712583267372
16,19,284.828716387014,593.2381176741403,19.141419881641465,46.66687021617222,-50.636502995306266
16,20,836.7725554647013,594.1948689720518,7.913336176523051,14.84669947686642,27.66151758734974
16,21,1097.6207977208662,577.1578347578687,1.5365228745494597,13.405146044972641,-27.46679594127385
16,24,257.2151351007535,685.8926367138436,34.48833289636189,70.73734925988359,41.61328937718012
16,25,,,,,
16,27,,,,,
16,28,758.214975091958,674.2683759495042,13.68113947053178,15.836633322101815,-38.26200190814948
16,29,911.1364226454414,686.4395997241061,9.271363634824551,15.219510198582503,-29.99582862857557
16,30,552.5811611645549,714.6470098783167,14.511522713905403,33.33995945844345,32.128245719549376
16,31,645.0865819249743,744.9351559375575,17.16155290143124,32.93416675080333,-30.20622046398204
16,33,472.44322269039435,797.7228305044703,35.81976957233318,68.78404641173937,-83.46352147824057
16,35,683.4149875400456,898.793953313054,24.459253407426925,32.588495328507975,-73.6806510701043
16,36,,,,,
16,37,429.24404761910694,910.4821428571461,1.949766288773542,18.48588352980142,-6.403573024059054
16,38,355.7542834477417,931.5082016886496,18.640692151026194,20.885155882661415,-313.7427630568033
17,2,,,,,
17,3,709.2221855020439,96.21111058369712,20.87656170224806,37.29586677612632,-2.0799679062556184
17,4,333.2202068581008,168.55679120699176,13.295263191858501,14.165356445275906,-285.05431105764285
17,8,635.0863901476266,264.75234423683276,22.260214471274544,53.308535683154986,-30.440279114365847
17,10,999.9407971197269,324.3083044620918,15.705701944245058,18.376343920412967,-314.4156253862179
17,11,779.6460072116561,356.83598926665724,22.64736176203654,38.30868965392679,-301.20743116487785
17,12,874.866666666683,382.40000000000003,4.090968836718728,31.236331705617314,-2.3095339756537743
17,13,1184.182276864327,385.6497937783466,11.775655217582637,14.185276514406052,-29.900213398954893
17,15,644.4239300036868,499.6033487796126,7.334994070458942,17.311146009044283,-27.171247178734166
17,17,1146.7815604524417,612.1127913921266,11.438871917368166,17.037413569843245,-288.12903107745575
17,19,625.1166169654845,649.6860642807297,17.8160755607652,23.45184268728416,-80.04397100171528
17,21,409.0168513878775,665.2569176005373,2.46535991073297,8.199451622178016,-8.12101289257194
17,23,870.1032959696482,679.3598008648974,15.92651829735689,21.423606900772164,-313.4197212703775
17,27,540.2371186646816,802.9791694648382,3.5531525203967496,26.290901839915914,-295.73638315358954
17,29,784.3292111281978,934.5436152346757,5.897891617078206,18.36132025078874,-305.6169163711014
17,31,417.24476688052005,965.3196995179024,16.8757328570974,21.54329955652166,-35.463805182032736
17,33,44.52663790285157,965.4457947181135,3.738687513542915,19.37348170810212,-32.307372686748195
18,3,610.0861636219612,205.239659358278,20.100977650463303,24.60035842768922,39.84877044476224
18,4,139.04847283814166,258.4377760430485,14.840142630124403,30.778942225849093,-4.326628067580506
18,5,,,,,
18,6,,,,,
18,7,,,,,
18,9,473.38410575271496,319.8513174901577,31.99483008192696,36.3770615086009,-287.10215664829684
18,10,69.16983520428045,327.7713540880382,7.5152106893573976,13.58150700637812,-51.89337917617503
18,11,318.81035556563114,344.2309709810575,57.266614621030385,82.63262999096081,44.04907022700541
18,12,607.2517597277733,382.14524429389735,6.914782078722386,16.698055871091857,-3.055484473721117
18,14,218.4217252594105,394.46488459351707,41.93500614644152,62.30740906531863,18.01559817373922
18,15,462.483727017895,462.1933438159577,27.180508869305815,47.63039435778825,-34.65227608299641
18,16,32.21245864461837,437.19148822796507,23.145018975888902,35.601821560145986,3.3575508108140726
18,17,308.9249082600786,526.235808771282,20.86813938700982,34.500530715672056,-270.0113857602646
18,18,1169.1894755515045,508.3906508277322,12.21894324883691,20.683923881695577,-273.93307021659695
18,19,216.31106045721836,595.9790452722089,4.660821826577808,12.836003730569049,-81.40213514687002
18,22,662.092837898874,632.4307367955907,24.330981000242375,62.07098244392928,14.801011219578596
18,24,111.20664722956845,732.8460367015932,15.065013438228354,43.83264848400066,-69.20573069840135
18,25,1136.9379118790494,760.7991879067631,10.787467488055189,32.42926819328657,38.80270050707406
18,26,111.04157894954267,779.1847740927452,8.850384904149905,27.864268154884293,-75.53230222705469
18,29,788.8487564841804,958.6428922893803,25.810613280077106,29.816659471207277,-83.37064004205787
19,1,997.8888888888238,47.111111110991615,3.3110019609665806,11.779883746217624,-46.59482724930551
19,3,485.7187300926664,119.34084612941416,23.839890198085577,28.55419713537522,-280.9122275941231
19,4,,,,,
19,9,683.6292111200304,289.0670327137952,43.99499211229079,59.131103402299644,-51.295171234900074
19,12,381.5490169610394,323.88218623862826,52.892120886045035,82.91398814974211,9.682588836946872
19,13,397.28227923796663,392.86362447695296,23.721769382401142,78.88124255173204,-292.0712818467025
19,14,302.4394787203689,385.4178347466798,25.17297945411662,58.85898079362636,-75.08305413055074
19,16,488.6234135444493,444.7676067993906,65.76117732350416,80.91198207154996,-270.1418846417255
19,18,819.8186875479394,488.46388115051974,43.532172563959016,69.46672137291692,-280.9475395938997
19,19,53.50271790179162,485.06011404903427,41.034628400624044,62.63294906938471,7.803922615165625
19,21,568.6113042216016,480.09787196276625,29.596443722219885,45.11105451035537,-54.421909486417995
19,22,399.6624416253699,489.80054954875675,23.996773811931437,53.371874383443334,-68.69335677803942
19,24,747.5171574527399,540.5738674580987,36.73590237726551,56.186018505720156,-277.56612096390904
