ImageNumber,ObjectNumber,FileName_TIF,PathName_TIF,AreaShape_Area,AreaShape_BoundingBoxArea,AreaShape_BoundingBoxMaximum_X,AreaShape_BoundingBoxMaximum_Y,AreaShape_BoundingBoxMinimum_X,AreaShape_BoundingBoxMinimum_Y,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Compactness,AreaShape_ConvexArea,AreaShape_Eccentricity,AreaShape_EquivalentDiameter,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number
18,7,sSP91_48_B6_CRE_006.tif,/Users/sarahpyfrom/Dropbox/Mac/Desktop/Sarah_Satb1_Microscope_ImagesCP/2022_12_16/Good_Handmade_Tifs,4006,5460,695,348,617,278,654.7401398,310.015976,1.189388742,4124,0.488357774,71.41846831,1,0.733699634,0.840768005,76.76545,77.78174593,32.28002478,11.55403565,10.19803903,66.59765055,66.98887126,-69.11037,244.6934342,0.971387003,654.7401398,310.015976,0,7
18,8,sSP91_48_B6_CRE_006.tif,/Users/sarahpyfrom/Dropbox/Mac/Desktop/Sarah_Satb1_Microscope_ImagesCP/2022_12_16/Good_Handmade_Tifs,7342,10506,822,370,720,267,770.1800599,318.5593844,1.179241738,7530,0.694265654,96.68570079,1,0.698838759,0.848002549,114.4106698,110.1362792,38.41874542,15.09617751,13.60147051,79.42244318,82.34351399,-46.25837352,329.8477631,0.975033201,770.1800599,318.5593844,0,8
18,9,sSP91_48_B6_CRE_006.tif,/Users/sarahpyfrom/Dropbox/Mac/Desktop/Sarah_Satb1_Microscope_ImagesCP/2022_12_16/Good_Handmade_Tifs,7063,9506,553,384,455,287,504.4308368,333.1788192,1.148106189,7227,0.527133807,94.83085418,1,0.743004418,0.870999573,103.4474982,104.3072385,41.14608122,15.19134352,13.60147051,87.45008428,87.90785244,-49.84083851,319.2203461,0.97730732,504.4308368,333.1788192,0,9
18,10,sSP91_48_B6_CRE_006.tif,/Users/sarahpyfrom/Dropbox/Mac/Desktop/Sarah_Satb1_Microscope_ImagesCP/2022_12_16/Good_Handmade_Tifs,4143,5850,107,383,29,308,69.80062756,344.9090031,1.14911369,4242,0.457679819,72.62941163,1,0.708205128,0.870235912,77.38170485,78.92401409,33.24154028,11.86143692,10.63014581,67.17514421,68.80139552,45.69165641,244.5929291,0.976661952,69.80062756,344.9090031,0,10
18,11,sSP91_48_B6_CRE_006.tif,/Users/sarahpyfrom/Dropbox/Mac/Desktop/Sarah_Satb1_Microscope_ImagesCP/2022_12_16/Good_Handmade_Tifs,4201,5775,359,384,282,309,319.4758391,345.0837896,1.191438222,4310,0.685729941,73.13603303,1,0.727445887,0.839321739,86.27560028,88.23831367,31.82766093,11.55301416,10.29563014,63.64800149,62.79621871,-41.41716674,250.7939392,0.974709977,319.4758391,345.0837896,0,11
18,12,sSP91_48_B6_CRE_006.tif,/Users/sarahpyfrom/Dropbox/Mac/Desktop/Sarah_Satb1_Microscope_ImagesCP/2022_12_16/Good_Handmade_Tifs,3889,5328,624,398,550,326,587.6577526,362.675495,1.121458987,3963,0.364679318,70.36780933,1,0.729917417,0.891695561,73.07178467,73.68174808,32.52691193,11.68427989,10.29563014,66.53308157,68.03956307,-66.88744525,234.1076477,0.981327277,587.6577526,362.675495,0,12
18,13,sSP91_48_B6_CRE_006.tif,/Users/sarahpyfrom/Dropbox/Mac/Desktop/Sarah_Satb1_Microscope_ImagesCP/2022_12_16/Good_Handmade_Tifs,5179,6888,1238,404,1154,322,1195.849971,364.2747635,1.470153283,5581,0.429964112,81.20411075,1,0.75188734,0.680201181,86.69045072,91.67878708,35.22782991,12.1313229,10.77032961,80.64925136,78.2681249,-45.22044099,309.3208512,0.927969898,1195.849971,364.2747635,0,13
18,14,sSP91_48_B6_CRE_006.tif,/Users/sarahpyfrom/Dropbox/Mac/Desktop/Sarah_Satb1_Microscope_ImagesCP/2022_12_16/Good_Handmade_Tifs,7615,9900,251,478,161,368,202.8949442,421.9134603,1.222633532,7906,0.653153335,98.46684281,1,0.769191919,0.817906571,114.3745395,112.0089282,38.47076812,14.96519435,13.60147051,86.64318401,86.60733769,-16.94202687,342.0487732,0.963192512,202.8949442,421.9134603,0,14
18,15,sSP91_48_B6_CRE_006.tif,/Users/sarahpyfrom/Dropbox/Mac/Desktop/Sarah_Satb1_Microscope_ImagesCP/2022_12_16/Good_Handmade_Tifs,3952,5616,513,480,435,408,471.5986842,443.187753,1.151909231,4041,0.61781085,70.93548252,1,0.703703704,0.868123957,80.28756024,79.40403012,29.69848481,11.38771396,10.19803903,60.28307209,63.13225611,-52.20081068,239.1787156,0.977975749,471.5986842,443.187753,0,15
18,16,sSP91_48_B6_CRE_006.tif,/Users/sarahpyfrom/Dropbox/Mac/Desktop/Sarah_Satb1_Microscope_ImagesCP/2022_12_16/Good_Handmade_Tifs,4030,5621,84,499,11,422,45.42456576,460.7759305,1.146274818,4113,0.624924869,71.63208335,1,0.716954279,0.872391144,81.24506542,80.60397013,30.8058436,11.63308845,10.29563014,62.00800197,63.42679548,38.43518372,240.9360749,0.979820083,45.42456576,460.7759305,0,16
18,17,sSP91_48_B6_CRE_006.tif,/Users/sarahpyfrom/Dropbox/Mac/Desktop/Sarah_Satb1_Microscope_ImagesCP/2022_12_16/Good_Handmade_Tifs,6215,8600,384,561,298,461,337.988576,511.4011263,1.15647536,6370,0.526378814,88.95607776,1,0.722674419,0.86469633,97.33740634,99.60923652,37.80211634,14.03923849,12.72792206,82.69978462,82.76114587,-9.07703626,300.5340546,0.97566719,337.988576,511.4011263,0,17
18,18,sSP91_48_B6_CRE_006.tif,/Users/sarahpyfrom/Dropbox/Mac/Desktop/Sarah_Satb1_Microscope_ImagesCP/2022_12_16/Good_Handmade_Tifs,5255,6972,1243,560,1160,476,1202.735871,516.2197907,1.125243695,5354,0.130416305,81.79776163,1,0.753729203,0.888696381,82.41067541,85.16454661,38.47076812,13.51551183,12,80.52430927,81.70683237,0.466782398,272.5929291,0.981509152,1202.735871,516.2197907,0,18
18,19,sSP91_48_B6_CRE_006.tif,/Users/sarahpyfrom/Dropbox/Mac/Desktop/Sarah_Satb1_Microscope_ImagesCP/2022_12_16/Good_Handmade_Tifs,4391,5475,226,628,153,553,188.3851059,590.9687998,1.10996101,4462,0.411995907,74.77161788,1,0.802009132,0.900932547,78.43127621,80,35.0142828,12.46788173,11,70.22974986,71.46545699,39.07184996,247.4802307,0.984087853,188.3851059,590.9687998,0,19
18,20,sSP91_48_B6_CRE_006.tif,/Users/sarahpyfrom/Dropbox/Mac/Desktop/Sarah_Satb1_Microscope_ImagesCP/2022_12_16/Good_Handmade_Tifs,3879,5214,1217,632,1151,553,1183.324826,594.1928332,1.150646323,3977,0.508555315,70.27728078,1,0.743958573,0.869076779,75.78521906,78.31347266,32.24903099,11.65937671,10.29563014,65,65.25329571,-4.236894657,236.8294731,0.97535831,1183.324826,594.1928332,0,20
18,21,sSP91_48_B6_CRE_006.tif,/Users/sarahpyfrom/Dropbox/Mac/Desktop/Sarah_Satb1_Microscope_ImagesCP/2022_12_16/Good_Handmade_Tifs,7783,11562,1106,666,1024,525,1065.684826,598.7544649,1.514891126,8419,0.875700898,99.54709125,1,0.673153434,0.660113445,147.0830811,143.5687988,36.05551275,13.23507631,12.08304597,75.2796431,71.01964683,-12.4665482,384.9188309,0.924456586,1065.684826,598.7544649,0,21
18,22,sSP91_48_B6_CRE_006.tif,/Users/sarahpyfrom/Dropbox/Mac/Desktop/Sarah_Satb1_Microscope_ImagesCP/2022_12_16/Good_Handmade_Tifs,4692,5904,707,670,625,598,666.1581415,632.9631287,1.090955995,4766,0.46432366,77.29191383,1,0.794715447,0.916627256,82.16866407,82.37718131,35.6931366,12.90674474,11.3137085,71,72.77395843,-89.78085801,253.6223664,0.984473353,666.1581415,632.9631287,0,22
18,23,sSP91_48_B6_CRE_006.tif,/Users/sarahpyfrom/Dropbox/Mac/Desktop/Sarah_Satb1_Microscope_ImagesCP/2022_12_16/Good_Handmade_Tifs,9128,12969,631,729,532,598,584.6706836,657.4978089,1.302817469,9575,0.768667356,107.8059858,1,0.703832215,0.767567233,136.5710205,137.2333779,44.29446918,15.79750893,14.31782106,92.57320702,87.35747964,23.63590102,386.5756852,0.953315927,584.6706836,657.4978089,0,23
18,24,sSP91_48_B6_CRE_006.tif,/Users/sarahpyfrom/Dropbox/Mac/Desktop/Sarah_Satb1_Microscope_ImagesCP/2022_12_16/Good_Handmade_Tifs,6044,7776,173,757,92,661,130.5107545,709.0264725,1.136224922,6134,0.621692554,87.72376992,1,0.777263374,0.880107434,99.22940025,98.61541462,37.64306045,14.28612481,12.72792206,76.52711938,77.72255565,17.20745981,293.764502,0.985327682,130.5107545,709.0264725,0,24
18,25,sSP91_48_B6_CRE_006.tif,/Users/sarahpyfrom/Dropbox/Mac/Desktop/Sarah_Satb1_Microscope_ImagesCP/2022_12_16/Good_Handmade_Tifs,5245,7068,1170,792,1077,716,1122.286177,753.4154433,1.16071819,5376,0.639431979,81.71989606,1,0.742076967,0.861535564,93.52341588,93.17188417,35,13.08506825,11.70469991,71.26777896,71.9052607,78.95726008,276.5929291,0.97563244,1122.286177,753.4154433,0,25
18,26,sSP91_48_B6_CRE_006.tif,/Users/sarahpyfrom/Dropbox/Mac/Desktop/Sarah_Satb1_Microscope_ImagesCP/2022_12_16/Good_Handmade_Tifs,4389,5772,123,825,49,747,85.10138984,786.0631123,1.098183146,4458,0.330189322,74.75458756,1,0.76039501,0.910594926,76.99491594,77.78174593,36.01388621,12.59679797,11.18033989,72.020912,72.67663506,-10.57782825,246.1076477,0.984522207,85.10138984,786.0631123,0,26
18,27,sSP91_48_B6_CRE_006.tif,/Users/sarahpyfrom/Dropbox/Mac/Desktop/Sarah_Satb1_Microscope_ImagesCP/2022_12_16/Good_Handmade_Tifs,9038,14518,657,836,538,714,599.3355831,777.5169285,1.360309198,9621,0.809458262,107.273198,1,0.62253754,0.735126986,141.6308962,136.0330842,40.70626487,15.11220668,13.89244399,84.37476614,83.16246411,45.23412335,393.0609665,0.939403388,599.3355831,777.5169285,0,27
18,28,sSP91_48_B6_CRE_006.tif,/Users/sarahpyfrom/Dropbox/Mac/Desktop/Sarah_Satb1_Microscope_ImagesCP/2022_12_16/Good_Handmade_Tifs,7191,11544,239,894,135,783,187.2167988,838.8900014,1.353659651,7485,0.823281947,95.68628724,1,0.622920998,0.73873813,128.8835595,127.7810628,37.48332963,13.84287965,12.52996409,74.65105818,73.15851761,41.2782433,349.747258,0.960721443,187.2167988,838.8900014,0,28
18,29,sSP91_48_B6_CRE_006.tif,/Users/sarahpyfrom/Dropbox/Mac/Desktop/Sarah_Satb1_Microscope_ImagesCP/2022_12_16/Good_Handmade_Tifs,5715,7308,847,1014,763,927,804.8369204,969.9067367,1.144483129,5867,0.393137108,85.30277837,1,0.782019704,0.873756873,89.2835429,90.21086409,38.63935817,13.99447,12.36931688,80.61017306,82.09441959,14.13725271,286.6934342,0.974092381,804.8369204,969.9067367,0,29
19,1,sSP95_48_SAT_CRE_003.tif,/Users/sarahpyfrom/Dropbox/Mac/Desktop/Sarah_Satb1_Microscope_ImagesCP/2022_12_16/Good_Handmade_Tifs,4594,5775,1036,93,961,16,999.2659991,54.17958206,1.327126429,4822,0.564536975,76.48047116,1,0.795497835,0.753507713,84.77004357,95.90099061,35.05709629,12.06401149,10.63014581,70.94117647,69.96985349,-41.04292841,276.7939392,0.952716715,999.2659991,54.17958206,0,1
19,2,sSP95_48_SAT_CRE_003.tif,/Users/sarahpyfrom/Dropbox/Mac/Desktop/Sarah_Satb1_Microscope_ImagesCP/2022_12_16/Good_Handmade_Tifs,8191,12190,393,148,287,33,341.0466366,91.02282994,1.257617881,8469,0.638789788,102.1229901,1,0.671944217,0.795154088,116.9361535,118.1058847,43.38202393,16.05842727,14.31782106,87.10454339,89.96849143,-31.18058982,359.7888886,0.967174401,341.0466366,91.02282994,0,2
19,3,sSP95_48_SAT_CRE_003.tif,/Users/sarahpyfrom/Dropbox/Mac/Desktop/Sarah_Satb1_Microscope_ImagesCP/2022_12_16/Good_Handmade_Tifs,6081,7623,523,162,424,85,471.0090446,124.0269692,1.170209897,6266,0.671347478,87.99187276,1,0.797717434,0.85454755,102.8932474,98.85848471,36.22154055,13.84387904,12.52996409,75.70175508,76.25858353,88.06346426,299.0365799,0.970475583,471.0090446,124.0269692,0,3
19,4,sSP95_48_SAT_CRE_003.tif,/Users/sarahpyfrom/Dropbox/Mac/Desktop/Sarah_Satb1_Microscope_ImagesCP/2022_12_16/Good_Handmade_Tifs,6374,9009,628,188,529,97,578.1179793,140.5483213,1.282703947,6773,0.576734595,90.08678515,1,0.707514708,0.77960312,100.5609627,100.7670581,37.21558813,13.77046479,12.20655562,83.96795243,82.15142617,63.07808231,320.5340546,0.941089621,578.1179793,140.5483213,0,4
19,5,sSP95_48_SAT_CRE_003.tif,/Users/sarahpyfrom/Dropbox/Mac/Desktop/Sarah_Satb1_Microscope_ImagesCP/2022_12_16/Good_Handmade_Tifs,11476,20460,257,281,133,116,204.7684733,195.1095329,2.272740866,14691,0.815596255,120.8788526,1,0.560899316,0.439997368,176.7867424,182.2223916,40.70626487,13.86264111,12.04159458,111.0157646,102.2925961,-19.57730698,572.4995667,0.781158532,204.7684733,195.1095329,0,5
19,6,sSP95_48_SAT_CRE_003.tif,/Users/sarahpyfrom/Dropbox/Mac/Desktop/Sarah_Satb1_Microscope_ImagesCP/2022_12_16/Good_Handmade_Tifs,6064,8512,323,227,247,115,286.1809037,176.1528694,1.531049868,6570,0.716976607,87.86879195,1,0.712406015,0.65314659,106.9244862,114.0175425,34.17601498,12.82707039,11.40175425,74.17592566,74.53676292,4.482137865,341.5695885,0.922983257,286.1809037,176.1528694,0,6
19,7,sSP95_48_SAT_CRE_003.tif,/Users/sarahpyfrom/Dropbox/Mac/Desktop/Sarah_Satb1_Microscope_ImagesCP/2022_12_16/Good_Handmade_Tifs,3979,5796,1176,214,1092,145,1131.082935,178.4651923,1.309722529,4216,0.595158129,71.17738509,1,0.686507937,0.7635205,80.11024233,83.95236745,30.01666204,11.03070333,9.899494937,64.21424444,64.37728064,-82.77532782,255.9066376,0.943785579,1131.082935,178.4651923,0,7
19,8,sSP95_48_SAT_CRE_003.tif,/Users/sarahpyfrom/Dropbox/Mac/Desktop/Sarah_Satb1_Microscope_ImagesCP/2022_12_16/Good_Handmade_Tifs,10064,12870,418,259,319,129,369.3057432,195.0444157,1.209850339,10347,0.618455301,113.1984222,1,0.781973582,0.826548514,128.0900192,129.2594291,48.38388161,17.99184335,16,98,100.6556963,3.98221752,391.1614716,0.972649077,369.3057432,195.0444157,0,8
19,9,sSP95_48_SAT_CRE_003.tif,/Users/sarahpyfrom/Dropbox/Mac/Desktop/Sarah_Satb1_Microscope_ImagesCP/2022_12_16/Good_Handmade_Tifs,9131,11918,712,329,611,211,661.2309714,266.6097908,1.222515622,9479,0.687773868,107.8237,1,0.766152039,0.817985457,127.5017023,129.8499134,43.17406629,16.52294488,15,93.71788514,92.5566733,26.29886789,374.5340546,0.963287267,661.2309714,266.6097908,0,9
19,10,sSP95_48_SAT_CRE_003.tif,/Users/sarahpyfrom/Dropbox/Mac/Desktop/Sarah_Satb1_Microscope_ImagesCP/2022_12_16/Good_Handmade_Tifs,9918,16200,626,323,518,173,575.1218996,241.4603751,1.487899526,10590,0.8497485,112.3743289,1,0.612222222,0.672088392,158.7524182,159.0125781,42.20189569,15.20484704,14,93.82242301,83.69241506,26.61051287,430.629509,0.936543909,575.1218996,241.4603751,0,10
19,11,sSP95_48_SAT_CRE_003.tif,/Users/sarahpyfrom/Dropbox/Mac/Desktop/Sarah_Satb1_Microscope_ImagesCP/2022_12_16/Good_Handmade_Tifs,10246,15624,600,387,476,261,527.0608042,320.5987703,1.262282834,10595,0.20057666,114.2173909,1,0.65578597,0.792215479,118.1568513,127.8123625,47,17.14699443,15.55634919,111.7228714,115.755669,-11.47637925,403.1442277,0.967059934,527.0608042,320.5987703,0,11
19,12,sSP95_48_SAT_CRE_003.tif,/Users/sarahpyfrom/Dropbox/Mac/Desktop/Sarah_Satb1_Microscope_ImagesCP/2022_12_16/Good_Handmade_Tifs,6906,9690,437,371,342,269,387.6497249,313.5360556,1.235628735,7248,0.483279922,93.77095657,1,0.712693498,0.809304585,100.9394798,105.1903037,41.86884283,14.89676833,13.03840481,88.32713062,88.36907109,-47.46090964,327.4629868,0.95281457,387.6497249,313.5360556,0,12
19,13,sSP95_48_SAT_CRE_003.tif,/Users/sarahpyfrom/Dropbox/Mac/Desktop/Sarah_Satb1_Microscope_ImagesCP/2022_12_16/Good_Handmade_Tifs,6761,9900,470,433,370,334,419.8620027,386.3552729,1.191978354,6974,0.638492418,92.7813158,1,0.682929293,0.838941409,106.2451352,105.1189802,38.18376618,14.73628948,13.03840481,79.1267918,81.76924293,-48.93609283,318.2325394,0.969457987,419.8620027,386.3552729,0,13
19,14,sSP95_48_SAT_CRE_003.tif,/Users/sarahpyfrom/Dropbox/Mac/Desktop/Sarah_Satb1_Microscope_ImagesCP/2022_12_16/Good_Handmade_Tifs,7413,10282,368,454,271,348,316.6877108,401.4126534,1.152119437,7545,0.585723417,97.15207021,1,0.720968683,0.867965567,108.2021883,108.3374358,43.13930922,15.72176814,14,87.01668033,87.6990637,31.30272905,327.6051224,0.98250497,316.6877108,401.4126534,0,14
19,15,sSP95_48_SAT_CRE_003.tif,/Users/sarahpyfrom/Dropbox/Mac/Desktop/Sarah_Satb1_Microscope_ImagesCP/2022_12_16/Good_Handmade_Tifs,5917,8580,733,476,655,366,692.184384,416.7258746,1.293689688,6175,0.772058873,86.79722568,1,0.68962704,0.772982895,110.0332611,113.6001761,35.12833614,12.94374423,11.66190379,73.90193739,69.93175106,-18.56506452,310.1492783,0.958218623,692.184384,416.7258746,0,15
19,16,sSP95_48_SAT_CRE_003.tif,/Users/sarahpyfrom/Dropbox/Mac/Desktop/Sarah_Satb1_Microscope_ImagesCP/2022_12_16/Good_Handmade_Tifs,8728,12700,561,483,434,383,500.4635655,432.8546059,1.234938843,9123,0.653017553,105.4174309,1,0.687244094,0.809756698,122.170648,126.3210196,43.01162634,16.20548234,14.56021978,95.8446096,92.52505726,-76.73788386,368.0315293,0.956702839,500.4635655,432.8546059,0,16
19,17,sSP95_48_SAT_CRE_003.tif,/Users/sarahpyfrom/Dropbox/Mac/Desktop/Sarah_Satb1_Microscope_ImagesCP/2022_12_16/Good_Handmade_Tifs,4299,7854,995,512,918,410,954.2226099,464.5010468,2.357157751,5153,0.69752447,73.98416589,1,0.5473644,0.424239744,90.69706683,101.0198,28.63564213,9.564616988,8.062257748,68.58593711,64.98997753,-3.066481476,356.8477631,0.834271298,954.2226099,464.5010468,0,17
19,18,sSP95_48_SAT_CRE_003.tif,/Users/sarahpyfrom/Dropbox/Mac/Desktop/Sarah_Satb1_Microscope_ImagesCP/2022_12_16/Good_Handmade_Tifs,4696,6384,855,516,779,432,818.8856474,473.7304089,1.246158392,4874,0.529835513,77.32485307,1,0.735588972,0.802466209,84.37864029,85.90692638,33.61547263,12.411023,11,70.87385661,71.5615606,-23.82582836,271.1787156,0.963479688,818.8856474,473.7304089,0,18
19,19,sSP95_48_SAT_CRE_003.tif,/Users/sarahpyfrom/Dropbox/Mac/Desktop/Sarah_Satb1_Microscope_ImagesCP/2022_12_16/Good_Handmade_Tifs,7773,10379,122,546,25,439,74.65380162,491.3232986,1.316325038,8165,0.498903908,99.48311908,1,0.748916081,0.759690784,108.2983219,109.2245394,42.43819035,15.38829025,13.89244399,93.70742276,93.85753221,-10.13979771,358.5756852,0.951990202,74.65380162,491.3232986,0,19
19,20,sSP95_48_SAT_CRE_003.tif,/Users/sarahpyfrom/Dropbox/Mac/Desktop/Sarah_Satb1_Microscope_ImagesCP/2022_12_16/Good_Handmade_Tifs,10960,14994,209,567,111,414,160.9702555,494.252281,1.58165239,11694,0.769532619,118.130036,1,0.73095905,0.632250175,150.1554669,152.0526225,43.96589587,16.61036352,15,97,95.89040835,-0.876783156,466.7300141,0.937232769,160.9702555,494.252281,0,20
19,21,sSP95_48_SAT_CRE_003.tif,/Users/sarahpyfrom/Dropbox/Mac/Desktop/Sarah_Satb1_Microscope_ImagesCP/2022_12_16/Good_Handmade_Tifs,5714,8019,613,553,532,454,569.6386069,501.4611481,1.206984433,5917,0.621654658,85.29531499,1,0.712557676,0.8285111,96.71803209,98.71676656,37.01351105,13.62693811,12.04159458,78.74071374,75.75840699,-10.53582013,294.391919,0.965692074,569.6386069,501.4611481,0,21
19,22,sSP95_48_SAT_CRE_003.tif,/Users/sarahpyfrom/Dropbox/Mac/Desktop/Sarah_Satb1_Microscope_ImagesCP/2022_12_16/Good_Handmade_Tifs,6984,9450,439,562,349,457,393.8317583,511.553551,1.15859818,7153,0.538431513,94.29901898,1,0.739047619,0.863112006,103.1616528,104.4796631,42,15.17966818,13.45362405,88.66541235,86.93115505,2.225917255,318.8772004,0.97637355,393.8317583,511.553551,0,22
19,23,sSP95_48_SAT_CRE_003.tif,/Users/sarahpyfrom/Dropbox/Mac/Desktop/Sarah_Satb1_Microscope_ImagesCP/2022_12_16/Good_Handmade_Tifs,5759,9108,685,577,586,485,636.3504081,531.7035944,1.286774538,6054,0.719207038,85.6305234,1,0.632301274,0.777136919,103.3706996,101.651365,34.0147027,12.98465822,11.66190379,71.17191283,71.82153038,-51.2645025,305.1614716,0.951271886,636.3504081,531.7035944,0,23
19,24,sSP95_48_SAT_CRE_003.tif,/Users/sarahpyfrom/Dropbox/Mac/Desktop/Sarah_Satb1_Microscope_ImagesCP/2022_12_16/Good_Handmade_Tifs,5900,8300,774,583,674,500,723.6232203,541.6832203,1.234487396,6153,0.519277685,86.67244841,1,0.710843373,0.810052823,94.07203162,99.50376877,38.05259518,13.77979034,12.08304597,79.06736368,80.39448252,82.09804825,302.5340546,0.958881846,723.6232203,541.6832203,0,24
19,25,sSP95_48_SAT_CRE_003.tif,/Users/sarahpyfrom/Dropbox/Mac/Desktop/Sarah_Satb1_Microscope_ImagesCP/2022_12_16/Good_Handmade_Tifs,5665,9048,1276,606,1189,502,1228.104325,548.2331862,1.478837808,6202,0.379281823,84.9288056,1,0.626105217,0.676206677,91.52702966,103.1212878,34.13209633,12.12019156,10.77032961,85.20595516,84.68823983,-23.69398984,324.4629868,0.913415027,1228.104325,548.2331862,0,25
19,26,sSP95_48_SAT_CRE_003.tif,/Users/sarahpyfrom/Dropbox/Mac/Desktop/Sarah_Satb1_Microscope_ImagesCP/2022_12_16/Good_Handmade_Tifs,4611,6570,1032,603,942,530,987.6970288,565.4218174,1.234204677,4795,0.637172274,76.62184767,1,0.701826484,0.810238382,88.03129453,90.09439494,31.6227766,11.81996549,10.63014581,67.58139746,67.84760353,88.81189189,267.4213562,0.961626694,987.6970288,565.4218174,0,26
19,27,sSP95_48_SAT_CRE_003.tif,/Users/sarahpyfrom/Dropbox/Mac/Desktop/Sarah_Satb1_Microscope_ImagesCP/2022_12_16/Good_Handmade_Tifs,5924,8330,575,638,490,540,533.1709993,589.4599932,1.162841413,6044,0.475962857,86.84855245,1,0.711164466,0.859962493,92.94964847,97.0051545,40.16217126,14.19865781,12.52996409,81.9352141,81.74599815,3.663188817,294.2203461,0.980145599,533.1709993,589.4599932,0,27
19,28,sSP95_48_SAT_CRE_003.tif,/Users/sarahpyfrom/Dropbox/Mac/Desktop/Sarah_Satb1_Microscope_ImagesCP/2022_12_16/Good_Handmade_Tifs,7955,10300,907,696,807,593,857.0804525,644.0612194,1.167059079,8207,0.305766019,100.6410482,1,0.772330097,0.856854651,103.3880653,106.8503627,46.5188134,16.27024906,14.31782106,99,98.4364682,12.12065717,341.5634919,0.969294505,857.0804525,644.0612194,0,28
19,29,sSP95_48_SAT_CRE_003.tif,/Users/sarahpyfrom/Dropbox/Mac/Desktop/Sarah_Satb1_Microscope_ImagesCP/2022_12_16/Good_Handmade_Tifs,12976,18796,484,742,357,594,420.7468403,665.7150123,1.337478937,13928,0.563251675,128.5362063,1,0.690359651,0.747675326,143.019881,148.492424,52.15361924,19.17759229,17,118.7511299,118.1752385,20.71830076,467.002092,0.931648478,420.7468403,665.7150123,0,29
19,30,sSP95_48_SAT_CRE_003.tif,/Users/sarahpyfrom/Dropbox/Mac/Desktop/Sarah_Satb1_Microscope_ImagesCP/2022_12_16/Good_Handmade_Tifs,6913,9464,988,717,897,613,941.5048459,663.2258065,1.333542749,7321,0.539662672,93.81846819,1,0.73045224,0.749882222,102.7529319,105.3233118,38.48376281,14.51170315,13,89.73789765,86.50577658,-7.952242991,340.3624817,0.944269908,941.5048459,663.2258065,0,30
19,31,sSP95_48_SAT_CRE_003.tif,/Users/sarahpyfrom/Dropbox/Mac/Desktop/Sarah_Satb1_Microscope_ImagesCP/2022_12_16/Good_Handmade_Tifs,5509,7482,717,751,631,664,672.4479942,707.8351788,1.136474341,5638,0.412363623,83.75127851,1,0.736300454,0.879914278,87.84199396,87.92041856,38.89730068,13.84064489,12.08304597,78.07979287,80.0257556,-41.6724994,280.492424,0.977119546,672.4479942,707.8351788,0,31
19,32,sSP95_48_SAT_CRE_003.tif,/Users/sarahpyfrom/Dropbox/Mac/Desktop/Sarah_Satb1_Microscope_ImagesCP/2022_12_16/Good_Handmade_Tifs,5415,8188,800,764,711,672,752.5975993,715.7811634,1.41491774,5886,0.407329011,83.03368072,1,0.661333659,0.706754868,87.84205897,94.62557794,36.34556369,12.6092507,11.04536102,82.2953433,80.22452634,-33.04815397,310.2914139,0.919979613,752.5975993,715.7811634,0,32
19,33,sSP95_48_SAT_CRE_003.tif,/Users/sarahpyfrom/Dropbox/Mac/Desktop/Sarah_Satb1_Microscope_ImagesCP/2022_12_16/Good_Handmade_Tifs,9312,15428,590,792,457,676,525.8452534,732.0177191,1.536840303,10216,0.683439876,108.887128,1,0.60357791,0.650685695,132.1148408,137.5681649,45,15.35656045,13.60147051,96.83665771,96.44473291,-61.98292541,424.0731599,0.911511355,525.8452534,732.0177191,0,33
19,34,sSP95_48_SAT_CRE_003.tif,/Users/sarahpyfrom/Dropbox/Mac/Desktop/Sarah_Satb1_Microscope_ImagesCP/2022_12_16/Good_Handmade_Tifs,4160,6080,1196,784,1116,708,1157.628365,744.9800481,1.364137507,4533,0.393003921,72.77826946,1,0.684210526,0.733063929,77.00198735,81.60882305,30.41381265,10.99812768,9.874176369,71.77748257,70.8061607,31.61387074,267.0426766,0.917714538,1157.628365,744.9800481,0,34
19,35,sSP95_48_SAT_CRE_003.tif,/Users/sarahpyfrom/Dropbox/Mac/Desktop/Sarah_Satb1_Microscope_ImagesCP/2022_12_16/Good_Handmade_Tifs,4983,6308,912,789,829,713,870.0002007,749.7816576,1.244697618,5181,0.576240243,79.65270021,1,0.789949271,0.803407981,88.69959808,89.20201791,32.89376841,12.42383844,11.18033989,71.32211869,72.49243922,63.61047329,279.1787156,0.961783439,870.0002007,749.7816576,0,35
19,36,sSP95_48_SAT_CRE_003.tif,/Users/sarahpyfrom/Dropbox/Mac/Desktop/Sarah_Satb1_Microscope_ImagesCP/2022_12_16/Good_Handmade_Tifs,4419,6555,1004,799,935,704,968.7288979,752.4754469,1.260450986,4619,0.684578516,75.00963637,1,0.674141876,0.793366827,88.18690114,94.53041838,31.40063694,11.71091677,10.29563014,64.07682433,64.28288298,14.54648115,264.5634919,0.956700585,968.7288979,752.4754469,0,36
