ImageNumber,ObjectNumber,AreaShape_Area,AreaShape_BoundingBoxArea,AreaShape_BoundingBoxMaximum_X,AreaShape_BoundingBoxMaximum_Y,AreaShape_BoundingBoxMinimum_X,AreaShape_BoundingBoxMinimum_Y,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Compactness,AreaShape_ConvexArea,AreaShape_Eccentricity,AreaShape_EquivalentDiameter,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,Children_Nuclei_with_XISTpuncta_Count,Children_XIST_CLOUD_Count,Intensity_IntegratedIntensityEdge_Masked_XIST,Intensity_IntegratedIntensity_Masked_XIST,Intensity_LowerQuartileIntensity_Masked_XIST,Intensity_MADIntensity_Masked_XIST,Intensity_MassDisplacement_Masked_XIST,Intensity_MaxIntensityEdge_Masked_XIST,Intensity_MaxIntensity_Masked_XIST,Intensity_MeanIntensityEdge_Masked_XIST,Intensity_MeanIntensity_Masked_XIST,Intensity_MedianIntensity_Masked_XIST,Intensity_MinIntensityEdge_Masked_XIST,Intensity_MinIntensity_Masked_XIST,Intensity_StdIntensityEdge_Masked_XIST,Intensity_StdIntensity_Masked_XIST,Intensity_UpperQuartileIntensity_Masked_XIST,Location_CenterMassIntensity_X_Masked_XIST,Location_CenterMassIntensity_Y_Masked_XIST,Location_CenterMassIntensity_Z_Masked_XIST,Location_Center_X,Location_Center_Y,Location_Center_Z,Location_MaxIntensity_X_Masked_XIST,Location_MaxIntensity_Y_Masked_XIST,Location_MaxIntensity_Z_Masked_XIST,Number_Object_Number,Parent_Nuclei_X
1,45,108,247,655,821,636,808,643.0462963,812.7222222,2.105507362,160,0.924771949,11.72646029,1,0.437246964,0.474944908,22.35705033,19.72308292,3.605551275,1.627011049,1.414213562,9.790709278,8.507345105,-75.08550594,53.45584412,0.675,1,1,0.573449317,1.443778176,0.007187,0.004440375,0.741859694,0.025726711,0.033066303,0.012201049,0.013368316,0.010955978,0.0049897,0.0049897,0.007301078,0.00722739,0.018722819,643.7879578,812.7050773,0,643.0462963,812.7222222,0,643,813,0,45,17
1,46,60,121,654,825,643,814,648.05,819.5833333,2.097042017,95,0.757630637,8.740387445,1,0.495867769,0.476862167,13.21194913,12.80624847,2.828427125,1.362278151,1,9.578262852,8.623221883,0.038122613,39.76345597,0.631578947,1,0,0.494407581,0.909514023,0.007125964,0.007766841,1.399826584,0.025040055,0.030029757,0.014125931,0.015158567,0.014892805,0.004898146,0.004898146,0.007547306,0.007416629,0.022354467,647.9292341,818.1887258,0,648.05,819.5833333,0,648,816,0,46,17
1,47,58,100,647,825,637,815,641.7413793,819.4827586,1.089362159,64,0.697111435,8.593479714,1,0.58,0.917968365,10.32951087,10,3.605551275,1.703255793,1.414213562,6.363961031,7.405874971,-51.24302696,28.17766953,0.90625,1,0,0.331258113,0.840955228,0.008377204,0.004806591,1.245233642,0.028915847,0.033295184,0.014402527,0.014499228,0.012207218,0.004882887,0.004882887,0.008648666,0.007679433,0.022224765,642.5823414,818.5643962,0,641.7413793,819.4827586,0,644,817,0,47,17
1,48,42,66,656,824,650,813,652.6904762,817.8333333,1.139228017,46,0.798972101,7.312732791,1,0.636363636,0.877787401,9.678376799,10,2.828427125,1.503749413,1.207106781,5,5.820266987,6.567011153,24.52081528,0.913043478,1,0,0.206363019,0.496879546,0.006607157,0.004318302,0.686399068,0.021469446,0.027374687,0.00982681,0.011830465,0.010376135,0.004928665,0.004928665,0.005515052,0.006021237,0.016144046,652.0589627,817.5643829,0,652.6904762,817.8333333,0,651,817,0,48,17
1,49,6,9,642,827,639,824,639.8333333,825,0.510995786,7,0.87038828,2.763953196,1,0.666666667,1.9569633,3.829708431,2.828427125,1,1,1,1.341640786,1.885618083,-36.86989765,6.207106781,0.857142857,1,0,0.036881059,0.036881059,0.005271993,0.001129167,0.129675459,0.00779736,0.00779736,0.006146843,0.006146843,0.00671397,0.004928665,0.004928665,0.001066074,0.001066074,0.00734722,639.8001655,825.125362,0,639.8333333,825,0,640,826,0,49,17
1,50,3,4,1151,882,1149,880,1149.333333,880.6666667,0.309207662,3,0.816496581,1.954410048,1,0.75,3.234072507,2.309401077,1.414213562,1,1,1,0.707106781,1.333333333,-45,3.414213562,1,1,1,0.016037234,0.016037234,0.005191883,0.000335699,0.018787472,0.005737393,0.005737393,0.005345745,0.005345745,0.005485619,0.005065995,0.005065995,0.000285289,0.000285289,0.005737393,1149.326356,880.6841104,0,1149.333333,880.6666667,0,1149,881,0,50,18
1,51,2,2,1177,911,1175,910,1175.5,910,0,2,1,1.595769122,1,1,inf,2,1,1,1,1,0,0,90,0,1,1,1,0.0109102,0.0109102,0.0054551,0.001113908,0.051048944,0.006012054,0.006012054,0.0054551,0.0054551,0.006012054,0.004898146,0.004898146,0.000556954,0.000556954,0.006012054,1175.448951,910,0,1175.5,910,0,1175,910,0,51,18
1,52,1,1,1091,930,1090,929,1090,929,0,1,0,1.128379167,1,1,inf,0,0,1,1,1,0,0,45,0,1,1,0,0.004882887,0.004882887,0.004882887,0,0,0.004882887,0.004882887,0.004882887,0.004882887,0.004882887,0.004882887,0.004882887,0,0,0.004882887,1090,929,0,1090,929,0,1090,929,0,52,20
1,53,2,2,1090,931,1088,930,1088.5,930,0,2,1,1.595769122,1,1,inf,2,1,1,1,1,0,0,90,0,1,1,1,0.010452431,0.010452431,0.005226215,0.000137331,0.006569331,0.005294881,0.005294881,0.005226215,0.005226215,0.005294881,0.00515755,0.00515755,6.87E-05,6.87E-05,0.005294881,1088.493431,930,0,1088.5,930,0,1088,930,0,53,20
1,54,1,1,589,979,588,978,588,978,0,1,0,1.128379167,1,1,inf,0,0,1,1,1,0,0,45,0,1,1,1,0.004913405,0.004913405,0.004913405,0,0,0.004913405,0.004913405,0.004913405,0.004913405,0.004913405,0.004913405,0.004913405,0,0,0.004913405,588,978,0,588,978,0,588,978,0,54,19
2,1,6,9,248,76,245,73,246,74.16666667,0.510995786,7,0.87038828,2.763953196,1,0.666666667,1.9569633,3.829708431,2.828427125,1,1,1,1.341640786,1.885618083,-53.13010235,6.207106781,0.857142857,1,0,0.033630882,0.033630882,0.005546654,4.58E-05,0.012354574,0.005767911,0.005767911,0.005605147,0.005605147,0.005722133,0.005279621,0.005279621,0.000196138,0.000196138,0.005767911,246.0095282,74.1588022,0,246,74.16666667,0,245,75,0,1,1
2,2,40,56,245,82,238,74,241.05,77.45,1.058925815,46,0.649754566,7.136496465,1,0.714285714,0.944353217,8.482182257,7.810249676,3,1.48590315,1,5.589565568,6.447680525,-13.21503952,23.07106781,0.869565217,1,1,0.135378034,0.300038132,0.006179904,0.000778211,0.264259252,0.011078049,0.016739145,0.006446573,0.007500953,0.006652934,0.005416953,0.005416953,0.001308736,0.002262115,0.008484016,240.7960128,77.52296195,0,241.05,77.45,0,239,78,0,2,1
2,3,13,20,248,81,244,76,244.9230769,77.92307692,0.690563785,14,0.697306838,4.068428945,1,0.65,1.448092157,5.088477303,4.123105626,1.414213562,1.063725163,1,3,3.647281866,-6.077470849,10.62132034,0.928571429,1,0,0.066056301,0.081055918,0.005611505,0.000732433,0.018237192,0.007141222,0.00793469,0.006005118,0.006235071,0.006309605,0.005325398,0.005325398,0.000605883,0.000794068,0.006965743,244.9109563,77.90945026,0,244.9230769,77.92307692,0,245,78,0,3,1
2,4,3,4,246,83,244,81,244.3333333,81.33333333,0.309207662,3,0.816496581,1.954410048,1,0.75,3.234072507,2.309401077,1.414213562,1,1,1,0.707106781,1.333333333,45,3.414213562,1,1,0,0.017593651,0.017593651,0.005775539,0.000267033,0.021512341,0.006149386,0.006149386,0.00586455,0.00586455,0.005989166,0.005615319,0.005615319,0.000219481,0.000219481,0.006149386,244.3191674,81.34952302,0,244.3333333,81.33333333,0,244,82,0,4,1
2,5,3,4,395,137,393,135,393.3333333,135.3333333,0.309207662,3,0.816496581,1.954410048,1,0.75,3.234072507,2.309401077,1.414213562,1,1,1,0.707106781,1.333333333,45,3.414213562,1,1,1,0.018722818,0.018722818,0.006321049,0.00078584,0.058753251,0.006805523,0.006805523,0.006240939,0.006240939,0.006744487,0.005233844,0.005233844,0.000713866,0.000713866,0.006805523,393.2795436,135.3569682,0,393.3333333,135.3333333,0,393,135,0,5,2
2,6,4,4,386,143,384,141,384.5,141.5,0.318309886,4,0,2.256758334,1,1,3.141592654,2,1.414213562,1,1,1,1,2,45,4,1,1,1,0.030869001,0.030869001,0.006286717,0.002609293,0.112892905,0.009933623,0.009933623,0.00771725,0.00771725,0.00889601,0.005752651,0.005752651,0.001746987,0.001746987,0.009933623,384.5254572,141.6099852,0,384.5,141.5,0,385,142,0,6,2
2,7,2,2,990,143,989,141,989,141.5,0,2,1,1.595769122,1,1,inf,2,1,1,1,1,0,0,0,0,1,1,1,0.010727093,0.010727093,0.005363546,0.000259403,0.012091027,0.005493248,0.005493248,0.005363546,0.005363546,0.005493248,0.005233845,0.005233845,0.000129702,0.000129702,0.005493248,989,141.512091,0,989,141.5,0,989,142,0,7,3
2,8,2,2,384,150,383,148,383,148.5,0,2,1,1.595769122,1,1,inf,2,1,1,1,1,0,0,0,0,1,1,1,0.013626307,0.013626307,0.006813154,0.001632715,0.059910386,0.007629511,0.007629511,0.006813154,0.006813154,0.007629511,0.005996796,0.005996796,0.000816357,0.000816357,0.007629511,383,148.4400896,0,383,148.5,0,383,148,0,8,2
2,9,3,4,953,152,951,150,951.6666667,150.6666667,0.309207662,3,0.816496581,1.954410048,1,0.75,3.234072507,2.309401077,1.414213562,1,1,1,0.707106781,1.333333333,45,3.414213562,1,1,1,0.018692301,0.018692301,0.005317769,0.001464866,0.072192458,0.008133058,0.008133058,0.006230767,0.006230767,0.006744487,0.005203326,0.005203326,0.001346564,0.001346564,0.008133058,951.7134694,150.7216326,0,951.6666667,150.6666667,0,952,151,0,9,3
2,10,9,12,397,154,393,151,394.5555556,151.6666667,0.513579949,10,0.786283936,3.385137501,1,0.75,1.947116515,4.277662732,3.16227766,1.414213562,1.046023729,1,2,2.643019518,83.95262146,7.621320344,0.9,1,1,0.059922183,0.069382777,0.006607158,0.000854505,0.096711877,0.008957046,0.009460594,0.007490273,0.007709197,0.008354315,0.005645839,0.005645839,0.001259573,0.001339278,0.008884566,394.6463603,151.6333846,0,394.5555556,151.6666667,0,395,152,0,10,2
2,11,64,120,396,163,386,151,390.046875,156.921875,1.179459704,72,0.670611913,9.027033337,1,0.533333333,0.847845837,10.84596816,11.18033989,3.605551275,1.726993826,1.414213562,7.488452649,8.045629998,27.76774517,30.79898987,0.888888889,1,1,0.153078513,0.578484802,0.006408789,0.002136264,0.171992578,0.008087282,0.018890668,0.006123141,0.009038825,0.00828565,0.005218586,0.005218586,0.000793135,0.003398168,0.011001755,389.9283849,156.7972093,0,390.046875,156.921875,0,389,155,0,11,2
2,12,1,1,414,156,413,155,413,155,0,1,0,1.128379167,1,1,inf,0,0,1,1,1,0,0,45,0,1,1,1,0.005813688,0.005813688,0.005813688,0,0,0.005813688,0.005813688,0.005813688,0.005813688,0.005813688,0.005813688,0.005813688,0,0,0.005813688,413,155,0,413,155,0,413,155,0,12,2
2,13,5,6,1098,398,1095,396,1095.8,396.6,0.431532092,5,0.816496581,2.523132522,1,0.833333333,2.317324754,3.098386677,2.236067977,1,1,1,1,1.788854382,71.56505118,5.207106781,1,1,1,0.037476157,0.037476157,0.007183184,0.000862135,0.041638188,0.008636606,0.008636606,0.007495231,0.007495231,0.008064393,0.005798428,0.005798428,0.001017739,0.001017739,0.008510719,1095.841612,396.5985342,0,1095.8,396.6,0,1096,397,0,13,4
2,14,3,4,1109,398,1107,396,1107.333333,396.3333333,0.309207662,3,0.816496581,1.954410048,1,0.75,3.234072507,2.309401077,1.414213562,1,1,1,0.707106781,1.333333333,45,3.414213562,1,1,1,0.021454184,0.021454184,0.006214237,0.002159151,0.090795127,0.009628442,0.009628442,0.007151395,0.007151395,0.008072022,0.00531014,0.00531014,0.00181936,0.00181936,0.009628442,1107.247511,396.3036985,0,1107.333333,396.3333333,0,1107,396,0,14,4
2,15,1,1,1103,400,1102,399,1102,399,0,1,0,1.128379167,1,1,inf,0,0,1,1,1,0,0,45,0,1,1,1,0.005325399,0.005325399,0.005325399,0,0,0.005325399,0.005325399,0.005325399,0.005325399,0.005325399,0.005325399,0.005325399,0,0,0.005325399,1102,399,0,1102,399,0,1102,399,0,15,4
2,16,4,4,1094,402,1092,400,1092.5,400.5,0.318309886,4,0,2.256758334,1,1,3.141592654,2,1.414213562,1,1,1,1,2,45,4,1,1,1,0.023910887,0.023910887,0.005874723,0.000427253,0.026867314,0.006469825,0.006469825,0.005977722,0.005977722,0.005996795,0.005569543,0.005569543,0.00032394,0.00032394,0.006469825,1092.521378,400.4837269,0,1092.5,400.5,0,1093,400,0,16,4
2,17,3,4,1104,403,1102,401,1102.333333,401.6666667,0.309207662,3,0.816496581,1.954410048,1,0.75,3.234072507,2.309401077,1.414213562,1,1,1,0.707106781,1.333333333,-45,3.414213562,1,1,1,0.022171359,0.022171359,0.007213703,0.001152056,0.056549073,0.008453498,0.008453498,0.007390453,0.007390453,0.008010986,0.006149386,0.006149386,0.000949035,0.000949035,0.008453498,1102.341363,401.7226428,0,1102.333333,401.6666667,0,1102,402,0,17,4
2,18,1,1,1103,412,1102,411,1102,411,0,1,0,1.128379167,1,1,inf,0,0,1,1,1,0,0,45,0,1,1,1,0.005767911,0.005767911,0.005767911,0,0,0.005767911,0.005767911,0.005767911,0.005767911,0.005767911,0.005767911,0.005767911,0,0,0.005767911,1102,411,0,1102,411,0,1102,411,0,18,4
2,19,1,1,1113,417,1112,416,1112,416,0,1,0,1.128379167,1,1,inf,0,0,1,1,1,0,0,45,0,1,1,1,0.005264363,0.005264363,0.005264363,0,0,0.005264363,0.005264363,0.005264363,0.005264363,0.005264363,0.005264363,0.005264363,0,0,0.005264363,1112,416,0,1112,416,0,1112,416,0,19,4
2,20,2,2,145,428,143,427,143.5,427,0,2,1,1.595769122,1,1,inf,2,1,1,1,1,0,0,90,0,1,1,1,0.013183796,0.013183796,0.006591898,0.001190203,0.045138868,0.007187,0.007187,0.006591898,0.006591898,0.007187,0.005996796,0.005996796,0.000595102,0.000595102,0.007187,143.5451389,427,0,143.5,427,0,144,427,0,20,5
2,21,15,24,141,431,137,425,138.5333333,427.6,0.822280443,18,0.684556554,4.370193722,1,0.625,1.216130102,5.619289067,5.099019514,2,1.121895142,1,3,4.096235581,0.826152339,12.44974747,0.833333333,1,1,0.095445187,0.133623262,0.006153201,0.002609293,0.162239278,0.011535821,0.016891738,0.007953766,0.008908217,0.008773938,0.005355917,0.005355917,0.002194826,0.003218645,0.010631724,138.3738723,427.6298961,0,138.5333333,427.6,0,138,428,0,21,5
2,22,2,2,143,431,141,430,141.5,430,0,2,1,1.595769122,1,1,inf,2,1,1,1,1,0,0,90,0,1,1,1,0.015777828,0.015777828,0.007888914,9.16E-05,0.002901369,0.007934691,0.007934691,0.007888914,0.007888914,0.007934691,0.007843137,0.007843137,4.58E-05,4.58E-05,0.007934691,141.4970986,430,0,141.5,430,0,141,430,0,22,5
2,23,1,1,144,437,143,436,143,436,0,1,0,1.128379167,1,1,inf,0,0,1,1,1,0,0,45,0,1,1,1,0.005889983,0.005889983,0.005889983,0,0,0.005889983,0.005889983,0.005889983,0.005889983,0.005889983,0.005889983,0.005889983,0,0,0.005889983,143,436,0,143,436,0,143,436,0,23,5
2,24,6,6,460,475,457,473,458,473.5,0.477464829,6,0.790569415,2.763953196,1,1,2.094395102,3.265986324,2.236067977,1,1,1,1,2,90,6,1,1,1,0.042832073,0.042832073,0.006500343,0.001541162,0.063257856,0.008926528,0.008926528,0.007138679,0.007138679,0.007385366,0.005737392,0.005737392,0.001123083,0.001123083,0.008354315,457.9903812,473.4374777,0,458,473.5,0,458,473,0,24,6
2,25,8,9,491,481,488,478,489.125,478.875,0.546802299,8,0.612372436,3.191538243,1,0.888888889,1.828814549,3.464101615,2.828427125,1.414213562,1.051776695,1,2,2.738612788,-45,7.414213562,1,1,1,0.04742504,0.05958648,0.006057831,0.000122072,0.066700499,0.011566338,0.01216144,0.006775006,0.00744831,0.006149386,0.005325398,0.005325398,0.001975069,0.002566448,0.011566338,489.0909091,478.8176697,0,489.125,478.875,0,489,479,0,25,6
2,26,7,8,483,483,481,479,481.4285714,480.7142857,0.590491988,7,0.888665622,2.985410661,1,0.875,1.69350308,4.155374706,3.16227766,1,1,1,1,1.905471133,8.349622117,7.207106781,1,1,1,0.058823531,0.058823531,0.007869841,0.001159686,0.017236836,0.011093308,0.011093308,0.008403362,0.008403362,0.00859083,0.00654612,0.00654612,0.001417546,0.001417546,0.009548333,481.4376135,480.6996109,0,481.4285714,480.7142857,0,481,480,0,26,6
2,27,6,9,491,484,488,481,489.1666667,481.8333333,0.516863141,6,0.674199862,2.763953196,1,0.666666667,1.934748137,3.12694384,2.236067977,1.414213562,1.069035594,1,1.414213562,2.309401077,-45,6.242640687,1,1,1,0.045151445,0.059800106,0.008369573,0.002563515,0.066108146,0.010788128,0.014648661,0.009030289,0.009966684,0.010330358,0.007293813,0.007293813,0.00137078,0.002439271,0.012718394,489.2008165,481.7767288,0,489.1666667,481.8333333,0,489,482,0,27,6
2,28,8,16,477,487,473,483,474.5,484.25,0.463811494,10,0.792700105,3.191538243,1,0.5,2.156048338,4.436739618,3.605551275,1.414213562,1.051776695,1,2.121320344,2.70468881,-37.98187827,6.828427125,0.8,1,0,0.042893113,0.050507365,0.005737393,0.000411993,0.05194282,0.007049668,0.007614252,0.006127588,0.006313421,0.006027314,0.005615321,0.005615321,0.00058815,0.000737847,0.007049668,474.5151057,484.2003022,0,474.5,484.25,0,475,484,0,28,6
2,29,13,16,485,487,481,483,482.6153846,484.6153846,0.64220053,13,0.523556754,4.068428945,1,0.8125,1.557146022,4.318667338,3.605551275,2,1.172510822,1,2.828427125,3.679464844,-45,10.24264069,1,1,1,0.068253607,0.125902192,0.006801709,0.002685588,0.097531565,0.010666057,0.017380025,0.007583734,0.009684784,0.009185932,0.005264363,0.005264363,0.001699721,0.003669281,0.012626841,482.6782208,484.689977,0,482.6153846,484.6153846,0,483,484,0,29,6
2,30,9,12,482,487,478,484,479.3333333,485.2222222,0.513579949,10,0.561211151,3.385137501,1,0.75,1.947116515,3.781743128,3.16227766,1.414213562,1.046023729,1,2,3.130045422,82.37244065,7.621320344,0.9,1,0,0.069947358,0.080766005,0.006439308,0.002784771,0.160396136,0.012649729,0.012649729,0.00874342,0.008974001,0.009788662,0.005859465,0.005859465,0.002732377,0.002657382,0.01208133,479.469488,485.3070092,0,479.3333333,485.2222222,0,480,485,0,30,6
2,31,9,12,487,489,483,486,484.8888889,487.1111111,0.626000511,10,0.694413208,3.385137501,1,0.75,1.597442785,4.017190606,3.16227766,1.414213562,1.046023729,1,2,2.890675837,-78.01875551,8.414213562,0.9,1,1,0.064988175,0.07801938,0.007110704,0.001922637,0.065320415,0.012344549,0.013031204,0.008123522,0.00866882,0.008468757,0.005249104,0.005249104,0.002058511,0.002479,0.011661708,484.8245648,487.0997457,0,484.8888889,487.1111111,0,485,487,0,31,6
2,32,16,25,478,491,473,486,475.625,487.75,0.720445071,19,0.536121151,4.513516668,1,0.64,1.388030871,5.224757287,4.472135955,2,1.176776695,1,3.882901374,4.410432098,11.2397172,12.03553391,0.842105263,1,0,0.100740062,0.150072481,0.007202259,0.002532998,0.204765978,0.011551079,0.013794157,0.008395005,0.00937953,0.009918365,0.005706874,0.005706874,0.002089315,0.002593095,0.011551079,475.694662,487.9425521,0,475.625,487.75,0,476,488,0,32,6
2,33,25,30,484,492,478,487,480.48,488.88,0.901440736,27,0.736190604,5.641895835,1,0.833333333,1.109335267,6.913242591,6.403124237,2.236067977,1.322579804,1,4,4.678704616,62.83466573,16.82842712,0.925925926,1,1,0.14860762,0.302357526,0.008030061,0.004028382,0.209953962,0.016479746,0.026092928,0.009287976,0.012094301,0.010879682,0.005325398,0.005325398,0.003286583,0.005589698,0.016117343,480.2718143,488.9071915,0,480.48,488.88,0,481,489,0,33,6
2,34,11,16,476,493,472,489,473.2727273,490.2727273,0.821590678,13,0.690065559,3.742410319,1,0.6875,1.217151103,4.408856601,3.605551275,2,1.128564869,1,2.683281573,3.190896141,-45,10.65685425,0.846153846,1,1,0.077286947,0.101319906,0.007080187,0.002647441,0.040943057,0.012390326,0.014358739,0.008587439,0.009210901,0.009529259,0.005447471,0.005447471,0.002377284,0.002714884,0.012069887,473.2328313,490.2819277,0,473.2727273,490.2727273,0,473,490,0,34,6
2,35,20,35,483,495,476,490,478.7,492.1,0.954109769,23,0.833351729,5.046265044,1,0.571428571,1.048097434,6.913527839,6.08276253,2,1.203553391,1,3.130495168,3.821404562,73.00177043,15.48528137,0.869565217,1,0,0.142061498,0.245914405,0.008545053,0.003570611,0.08059272,0.017273214,0.019897766,0.010927808,0.01229572,0.012115664,0.007202259,0.007202259,0.003180725,0.003604221,0.01528954,478.7316332,492.0258749,0,478.7,492.1,0,478,492,0,35,6
2,36,2,2,472,494,470,493,470.5,493,0,2,1,1.595769122,1,1,inf,2,1,1,1,1,0,0,90,0,1,1,1,0.011108568,0.011108568,0.005554284,0.000244144,0.010989011,0.005676356,0.005676356,0.005554284,0.005554284,0.005676356,0.005432212,0.005432212,0.000122072,0.000122072,0.005676356,470.510989,493,0,470.5,493,0,471,493,0,36,6
2,37,15,30,479,498,474,492,475.8666667,494.4666667,0.98946452,19,0.429394396,4.370193722,1,0.5,1.010647658,5.053357191,5,1.414213562,1.082842712,1,3.794733192,4.56377317,12.50844674,13.65685425,0.789473684,1,0,0.102311743,0.146257726,0.007022964,0.00296025,0.118295157,0.012405585,0.017105363,0.008525979,0.009750515,0.009308004,0.005523766,0.005523766,0.002269888,0.003275526,0.012607767,475.9140323,494.3582682,0,475.8666667,494.4666667,0,476,494,0,37,6
2,38,10,15,484,497,481,492,482.2,494.1,0.74209839,10,0.829654575,3.568248232,1,0.666666667,1.347530211,4.750431047,4.123105626,1.414213562,1.082842712,1,2,2.652056723,-20.62072216,9.656854249,1,1,0,0.061905853,0.083283743,0.006576639,0.002365148,0.076923739,0.011413748,0.012176699,0.007738232,0.008328374,0.007995727,0.005218585,0.005218585,0.002096137,0.002313177,0.010978866,482.1394284,494.0525833,0,482.2,494.1,0,482,494,0,38,6
2,39,4,4,485,498,483,496,483.5,496.5,0.318309886,4,0,2.256758334,1,1,3.141592654,2,1.414213562,1,1,1,1,2,45,4,1,1,0,0.035324637,0.035324637,0.008712902,0.001190202,0.045202863,0.010223544,0.010223544,0.008831159,0.008831159,0.009033342,0.007354849,0.007354849,0.001021407,0.001021407,0.010223544,483.4976242,496.5451404,0,483.5,496.5,0,484,497,0,39,6
2,40,5,6,479,499,476,497,477.2,497.4,0.431532092,5,0.816496581,2.523132522,1,0.833333333,2.317324754,3.098386677,2.236067977,1,1,1,1,1.788854382,71.56505118,5.207106781,1,1,0,0.043274586,0.043274586,0.007930877,0.001121538,0.078619087,0.010055696,0.010055696,0.008654917,0.008654917,0.009124895,0.007156481,0.007156481,0.00116339,0.00116339,0.010032807,477.2475318,497.4626234,0,477.2,497.4,0,478,498,0,40,6
2,41,4,4,478,503,476,501,476.5,501.5,0.318309886,4,0,2.256758334,1,1,3.141592654,2,1.414213562,1,1,1,1,2,45,4,1,1,1,0.030380715,0.030380715,0.006317235,0.002853438,0.117228543,0.009521631,0.009521631,0.007595179,0.007595179,0.009170673,0.005371177,0.005371177,0.001786947,0.001786947,0.009521631,476.521346,501.3847313,0,476.5,501.5,0,477,501,0,41,6
2,42,3,4,477,506,475,504,475.6666667,504.3333333,0.309207662,3,0.816496581,1.954410048,1,0.75,3.234072507,2.309401077,1.414213562,1,1,1,0.707106781,1.333333333,-45,3.414213562,1,1,1,0.018036162,0.018036162,0.005539024,0.000747692,0.038361368,0.006988632,0.006988632,0.006012054,0.006012054,0.006271457,0.005493248,0.005493248,0.000690994,0.000690994,0.006988632,475.6954314,504.3079526,0,475.6666667,504.3333333,0,476,504,0,42,6
2,43,2,2,482,505,480,504,480.5,504,0,2,1,1.595769122,1,1,inf,2,1,1,1,1,0,0,90,0,1,1,1,0.011993591,0.011993591,0.005996795,0.000885025,0.036895734,0.006439308,0.006439308,0.005996795,0.005996795,0.006439308,0.005554283,0.005554283,0.000442512,0.000442512,0.006439308,480.4631043,504,0,480.5,504,0,480,504,0,43,6
2,44,12,16,436,512,432,508,433.75,509.4166667,0.695717241,13,0.646162165,3.908820095,1,0.75,1.437365559,4.418071998,3.605551275,2,1.152368927,1,2.683281573,3.371873175,-32.0668216,10.24264069,0.923076923,1,1,0.056687265,0.083543142,0.005371175,0.00173953,0.050471718,0.009552148,0.01077287,0.006298585,0.006961929,0.007110705,0.005294881,0.005294881,0.001375887,0.00179344,0.008651865,433.7512329,509.36621,0,433.75,509.4166667,0,434,509,0,44,7
2,45,3,4,433,519,431,517,431.3333333,517.3333333,0.309207662,3,0.816496581,1.954410048,1,0.75,3.234072507,2.309401077,1.414213562,1,1,1,0.707106781,1.333333333,45,3.414213562,1,1,0,0.017593651,0.017593651,0.005771725,0.000587473,0.031321807,0.006408789,0.006408789,0.00586455,0.00586455,0.006179904,0.005233844,0.005233844,0.000483551,0.000483551,0.006408789,431.338248,517.3642672,0,431.3333333,517.3333333,0,431,518,0,45,7
2,46,14,16,431,522,427,518,428.5,519.5,0.666488801,14,0.670820393,4.222008246,1,0.875,1.500400304,4.780914437,4.242640687,2,1.202030509,1,2.828427125,3.545621042,45,10.82842712,1,1,1,0.059372853,0.088670174,0.005584802,0.000854505,0.051485626,0.007415884,0.007843138,0.005937285,0.006333584,0.006256199,0.005279622,0.005279622,0.000630234,0.000879376,0.007423514,428.4501807,519.4870074,0,428.5,519.5,0,429,519,0,46,7
2,47,1,1,251,586,250,585,250,585,0,1,0,1.128379167,1,1,inf,0,0,1,1,1,0,0,45,0,1,1,1,0.005798428,0.005798428,0.005798428,0,0,0.005798428,0.005798428,0.005798428,0.005798428,0.005798428,0.005798428,0.005798428,0,0,0.005798428,250,585,0,250,585,0,250,585,0,47,8
2,48,13,16,382,610,378,606,379.1538462,607.5384615,0.71775717,14,0.508139716,4.068428945,1,0.8125,1.393228854,4.36166456,3.605551275,2,1.185708736,1,3,3.756591133,13.77640579,10.82842712,0.928571429,1,0,0.066803999,0.092652783,0.006363012,0.000953688,0.114682069,0.008392463,0.009384299,0.0066804,0.007127137,0.007217517,0.005371176,0.005371176,0.000897765,0.001166115,0.008300908,379.1480567,607.6529974,0,379.1538462,607.5384615,0,379,608,0,48,10
2,49,207,252,545,623,533,602,538.6038647,612.0531401,1.232745128,223,0.828463769,16.23454914,1,0.821428571,0.81119769,21.83381653,20.39607805,6,2.696603667,2.236067977,11,12.22786873,-3.850754409,56.627417,0.928251121,1,1,0.323125063,3.029999305,0.007537957,0.004745556,0.89610877,0.00889601,0.050263219,0.006335786,0.014637678,0.011329824,0.005294882,0.005294882,0.000809156,0.009665363,0.01810483,538.7942449,611.1774882,0,538.6038647,612.0531401,0,541,607,0,49,9
